line_name;line_category;batch_oid;batch_number;order_number;start;stop;material_number;material_name;material_category_name;runrate_per_minute;planned_quantity;level;path;classification_type_code;classification_type;aggregated_duration_min;aggregated_duration_pct_of_max;aggregated_duration_pct_of_actual_operating;duration_min;max_operating_time_total_min;actual_operating_time_total_min;actual_runtime_total_min;uptime_total_min;theoretical_runtime_total_min;theoretical_runtime_good_product_total_min;speed_losses_total_min;scrap_losses_total_min;planned_downtime_total_min;changeover_time_total_min;operational_downtime_total_min;planned_maintenance_total_min;cleaning_total_min;organizational_downtime_total_min;unplanned_downtime_total_min;equipment_breakdown_total_min;availability_of_materials_total_min;availability_of_operators_total_min;itot_fault_total_min;non_technical_breakdown_total_min;adjustment_total_min;non_commercial_and_strategic_activities_total_min;projects_total_min;test_and_validation_total_min;not_scheduled_time_total_min;unscheduled_time_total_min;upd_ts;classification_oid;parent_classification_oid;system_record;line_oid;site_oid
Abfüllanlage 4-E2G;NULL;6657ADC7-83D5-4A94-808C-0012F2AE0347;88316599;NULL;2025-07-10 02:35:56.5350036;2025-07-11 02:14:44.8340148;07250924001;NULL;NULL;200;NULL;3;Ungeplanter Stillstand / Technische Stillstände / Technischer Stillstand;7;Equipment Breakdown;715,095152;0,504012292434978;0,504012292434978;715,095152;1418,804983;1418,804983;686,489698;686,489698;655,75;636,92;30,739698;18,83;17,220133;NULL;NULL;NULL;NULL;NULL;715,095152;715,095152;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-07-12 03:20:44.000;412CB8A4-711B-49F9-B744-278435DE9F44;06A5AC57-FC31-4CE8-B19A-8A33361736A7;0;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;6657ADC7-83D5-4A94-808C-0012F2AE0347;88316599;NULL;2025-07-10 02:35:56.5350036;2025-07-11 02:14:44.8340148;07250924001;NULL;NULL;200;NULL;1;Geplanter Stillstand;1;Planned Downtime;17,220133;0,0121370683119457;0,0121370683119457;0;1418,804983;1418,804983;686,489698;686,489698;655,75;636,92;30,739698;18,83;17,220133;NULL;NULL;NULL;NULL;NULL;715,095152;715,095152;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-07-12 03:20:44.000;096C7E5D-F96F-47A1-B2AF-3BD719781245;NULL;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;6657ADC7-83D5-4A94-808C-0012F2AE0347;88316599;NULL;2025-07-10 02:35:56.5350036;2025-07-11 02:14:44.8340148;07250924001;NULL;NULL;200;NULL;1;Ungeplanter Stillstand;0;Unplanned Downtime;715,095152;0,504012292434978;0,504012292434978;0;1418,804983;1418,804983;686,489698;686,489698;655,75;636,92;30,739698;18,83;17,220133;NULL;NULL;NULL;NULL;NULL;715,095152;715,095152;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-07-12 03:20:44.000;739511EF-8B43-402C-B8EC-4D495418E24D;NULL;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;6657ADC7-83D5-4A94-808C-0012F2AE0347;88316599;NULL;2025-07-10 02:35:56.5350036;2025-07-11 02:14:44.8340148;07250924001;NULL;NULL;200;NULL;2;Geplanter Stillstand / Personal- & Planungsbedingte Stillstände;1;Planned Downtime;15,783333;0,0111243850910552;0,0111243850910552;0;1418,804983;1418,804983;686,489698;686,489698;655,75;636,92;30,739698;18,83;17,220133;NULL;NULL;NULL;NULL;NULL;715,095152;715,095152;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-07-12 03:20:44.000;04FFDE45-278C-406E-BFA9-558DA1A781CB;096C7E5D-F96F-47A1-B2AF-3BD719781245;0;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;6657ADC7-83D5-4A94-808C-0012F2AE0347;88316599;NULL;2025-07-10 02:35:56.5350036;2025-07-11 02:14:44.8340148;07250924001;NULL;NULL;200;NULL;2;Geplanter Stillstand / Prozessbedingte Stillstände;1;Planned Downtime;1,4368;0,00101268322089055;0,00101268322089055;0;1418,804983;1418,804983;686,489698;686,489698;655,75;636,92;30,739698;18,83;17,220133;NULL;NULL;NULL;NULL;NULL;715,095152;715,095152;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-07-12 03:20:44.000;092CCB88-7498-4F4C-97AF-605738EB9B16;096C7E5D-F96F-47A1-B2AF-3BD719781245;0;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;6657ADC7-83D5-4A94-808C-0012F2AE0347;88316599;NULL;2025-07-10 02:35:56.5350036;2025-07-11 02:14:44.8340148;07250924001;NULL;NULL;200;NULL;3;Geplanter Stillstand / Prozessbedingte Stillstände / Chargen/Formatwechsel;1;Planned Downtime;1,4368;0,00101268322089055;0,00101268322089055;1,4368;1418,804983;1418,804983;686,489698;686,489698;655,75;636,92;30,739698;18,83;17,220133;NULL;NULL;NULL;NULL;NULL;715,095152;715,095152;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-07-12 03:20:44.000;F8CC73F1-83C3-454E-B1B8-6936CA839627;092CCB88-7498-4F4C-97AF-605738EB9B16;0;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;6657ADC7-83D5-4A94-808C-0012F2AE0347;88316599;NULL;2025-07-10 02:35:56.5350036;2025-07-11 02:14:44.8340148;07250924001;NULL;NULL;200;NULL;2;Ungeplanter Stillstand / Technische Stillstände;7;Equipment Breakdown;715,095152;0,504012292434978;0,504012292434978;0;1418,804983;1418,804983;686,489698;686,489698;655,75;636,92;30,739698;18,83;17,220133;NULL;NULL;NULL;NULL;NULL;715,095152;715,095152;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-07-12 03:20:44.000;06A5AC57-FC31-4CE8-B19A-8A33361736A7;739511EF-8B43-402C-B8EC-4D495418E24D;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;6657ADC7-83D5-4A94-808C-0012F2AE0347;88316599;NULL;2025-07-10 02:35:56.5350036;2025-07-11 02:14:44.8340148;07250924001;NULL;NULL;200;NULL;3;Geplanter Stillstand / Personal- & Planungsbedingte Stillstände / Schichtwechsel;1;Planned Downtime;15,783333;0,0111243850910552;0,0111243850910552;15,783333;1418,804983;1418,804983;686,489698;686,489698;655,75;636,92;30,739698;18,83;17,220133;NULL;NULL;NULL;NULL;NULL;715,095152;715,095152;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-07-12 03:20:44.000;97BF29D4-2DD6-452C-9DE5-B1C95A571B84;04FFDE45-278C-406E-BFA9-558DA1A781CB;0;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;6657ADC7-83D5-4A94-808C-0012F2AE0347;88316599;NULL;2025-07-10 02:35:56.5350036;2025-07-11 02:14:44.8340148;07250924001;NULL;NULL;200;NULL;1;Produktion;3;Uptime;686,489698;0,483850639253076;0,483850639253076;686,489698;1418,804983;1418,804983;686,489698;686,489698;655,75;636,92;30,739698;18,83;17,220133;NULL;NULL;NULL;NULL;NULL;715,095152;715,095152;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-07-12 03:20:44.000;182ADD62-85EF-40E6-8E83-E3EBB5CA140C;NULL;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;4F688EF7-1B00-4677-9592-015C6C14D031;87415699;NULL;2025-09-02 11:04:41.6800079;2025-09-02 12:19:59.7550048;09782494001;NULL;NULL;200;NULL;3;Ungeplanter Stillstand / Technische Stillstände / Technischer Stillstand;7;Equipment Breakdown;25,608366;0,340078900948907;0,340078900948907;25,608366;75,301249;75,301249;49,6803;49,6803;33,53;32,525;16,1503;1,005;0,012583;NULL;NULL;NULL;NULL;NULL;25,608366;25,608366;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-09-24 17:32:22.000;412CB8A4-711B-49F9-B744-278435DE9F44;06A5AC57-FC31-4CE8-B19A-8A33361736A7;0;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;4F688EF7-1B00-4677-9592-015C6C14D031;87415699;NULL;2025-09-02 11:04:41.6800079;2025-09-02 12:19:59.7550048;09782494001;NULL;NULL;200;NULL;1;Geplanter Stillstand;1;Planned Downtime;0,012583;0,000167102141957831;0,000167102141957831;0;75,301249;75,301249;49,6803;49,6803;33,53;32,525;16,1503;1,005;0,012583;NULL;NULL;NULL;NULL;NULL;25,608366;25,608366;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-09-24 17:32:22.000;096C7E5D-F96F-47A1-B2AF-3BD719781245;NULL;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;4F688EF7-1B00-4677-9592-015C6C14D031;87415699;NULL;2025-09-02 11:04:41.6800079;2025-09-02 12:19:59.7550048;09782494001;NULL;NULL;200;NULL;1;Ungeplanter Stillstand;0;Unplanned Downtime;25,608366;0,340078900948907;0,340078900948907;0;75,301249;75,301249;49,6803;49,6803;33,53;32,525;16,1503;1,005;0,012583;NULL;NULL;NULL;NULL;NULL;25,608366;25,608366;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-09-24 17:32:22.000;739511EF-8B43-402C-B8EC-4D495418E24D;NULL;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;4F688EF7-1B00-4677-9592-015C6C14D031;87415699;NULL;2025-09-02 11:04:41.6800079;2025-09-02 12:19:59.7550048;09782494001;NULL;NULL;200;NULL;2;Geplanter Stillstand / Personal- & Planungsbedingte Stillstände;1;Planned Downtime;0,012583;0,000167102141957831;0,000167102141957831;0;75,301249;75,301249;49,6803;49,6803;33,53;32,525;16,1503;1,005;0,012583;NULL;NULL;NULL;NULL;NULL;25,608366;25,608366;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-09-24 17:32:22.000;04FFDE45-278C-406E-BFA9-558DA1A781CB;096C7E5D-F96F-47A1-B2AF-3BD719781245;0;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;4F688EF7-1B00-4677-9592-015C6C14D031;87415699;NULL;2025-09-02 11:04:41.6800079;2025-09-02 12:19:59.7550048;09782494001;NULL;NULL;200;NULL;2;Ungeplanter Stillstand / Technische Stillstände;7;Equipment Breakdown;25,608366;0,340078900948907;0,340078900948907;0;75,301249;75,301249;49,6803;49,6803;33,53;32,525;16,1503;1,005;0,012583;NULL;NULL;NULL;NULL;NULL;25,608366;25,608366;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-09-24 17:32:22.000;06A5AC57-FC31-4CE8-B19A-8A33361736A7;739511EF-8B43-402C-B8EC-4D495418E24D;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;4F688EF7-1B00-4677-9592-015C6C14D031;87415699;NULL;2025-09-02 11:04:41.6800079;2025-09-02 12:19:59.7550048;09782494001;NULL;NULL;200;NULL;1;Produktion;3;Uptime;49,6803;0,659753996909135;0,659753996909135;49,6803;75,301249;75,301249;49,6803;49,6803;33,53;32,525;16,1503;1,005;0,012583;NULL;NULL;NULL;NULL;NULL;25,608366;25,608366;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-09-24 17:32:22.000;182ADD62-85EF-40E6-8E83-E3EBB5CA140C;NULL;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;4F688EF7-1B00-4677-9592-015C6C14D031;87415699;NULL;2025-09-02 11:04:41.6800079;2025-09-02 12:19:59.7550048;09782494001;NULL;NULL;200;NULL;3;Geplanter Stillstand / Personal- & Planungsbedingte Stillstände / Schichtreduzierung;1;Planned Downtime;0,012583;0,000167102141957831;0,000167102141957831;0,012583;75,301249;75,301249;49,6803;49,6803;33,53;32,525;16,1503;1,005;0,012583;NULL;NULL;NULL;NULL;NULL;25,608366;25,608366;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-09-24 17:32:22.000;B63E8166-5A85-407E-B309-FCD80EBD408F;04FFDE45-278C-406E-BFA9-558DA1A781CB;0;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;EBE386DC-081E-4679-911D-0177484C9886;89927199;NULL;2025-10-15 02:54:11.9860076;2025-10-15 04:28:38.1260070;07233299001;NULL;NULL;200;NULL;3;Ungeplanter Stillstand / Technische Stillstände / Technischer Stillstand;7;Equipment Breakdown;31,970716;0,33854492709836;0,33854492709836;31,970716;94,435667;94,435667;61,003451;61,003451;46,15;45,255;14,853451;0,895;1,4615;NULL;NULL;NULL;NULL;NULL;31,970716;31,970716;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-10-15 16:49:45.000;412CB8A4-711B-49F9-B744-278435DE9F44;06A5AC57-FC31-4CE8-B19A-8A33361736A7;0;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;EBE386DC-081E-4679-911D-0177484C9886;89927199;NULL;2025-10-15 02:54:11.9860076;2025-10-15 04:28:38.1260070;07233299001;NULL;NULL;200;NULL;1;Geplanter Stillstand;1;Planned Downtime;1,4615;0,0154761441987803;0,0154761441987803;0;94,435667;94,435667;61,003451;61,003451;46,15;45,255;14,853451;0,895;1,4615;NULL;NULL;NULL;NULL;NULL;31,970716;31,970716;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-10-15 16:49:45.000;096C7E5D-F96F-47A1-B2AF-3BD719781245;NULL;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;EBE386DC-081E-4679-911D-0177484C9886;89927199;NULL;2025-10-15 02:54:11.9860076;2025-10-15 04:28:38.1260070;07233299001;NULL;NULL;200;NULL;1;Ungeplanter Stillstand;0;Unplanned Downtime;31,970716;0,33854492709836;0,33854492709836;0;94,435667;94,435667;61,003451;61,003451;46,15;45,255;14,853451;0,895;1,4615;NULL;NULL;NULL;NULL;NULL;31,970716;31,970716;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-10-15 16:49:45.000;739511EF-8B43-402C-B8EC-4D495418E24D;NULL;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;EBE386DC-081E-4679-911D-0177484C9886;89927199;NULL;2025-10-15 02:54:11.9860076;2025-10-15 04:28:38.1260070;07233299001;NULL;NULL;200;NULL;2;Geplanter Stillstand / Prozessbedingte Stillstände;1;Planned Downtime;1,4615;0,0154761441987803;0,0154761441987803;0;94,435667;94,435667;61,003451;61,003451;46,15;45,255;14,853451;0,895;1,4615;NULL;NULL;NULL;NULL;NULL;31,970716;31,970716;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-10-15 16:49:45.000;092CCB88-7498-4F4C-97AF-605738EB9B16;096C7E5D-F96F-47A1-B2AF-3BD719781245;0;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;EBE386DC-081E-4679-911D-0177484C9886;89927199;NULL;2025-10-15 02:54:11.9860076;2025-10-15 04:28:38.1260070;07233299001;NULL;NULL;200;NULL;3;Geplanter Stillstand / Prozessbedingte Stillstände / Chargen/Formatwechsel;1;Planned Downtime;1,4615;0,0154761441987803;0,0154761441987803;1,4615;94,435667;94,435667;61,003451;61,003451;46,15;45,255;14,853451;0,895;1,4615;NULL;NULL;NULL;NULL;NULL;31,970716;31,970716;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-10-15 16:49:45.000;F8CC73F1-83C3-454E-B1B8-6936CA839627;092CCB88-7498-4F4C-97AF-605738EB9B16;0;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;EBE386DC-081E-4679-911D-0177484C9886;89927199;NULL;2025-10-15 02:54:11.9860076;2025-10-15 04:28:38.1260070;07233299001;NULL;NULL;200;NULL;2;Ungeplanter Stillstand / Technische Stillstände;7;Equipment Breakdown;31,970716;0,33854492709836;0,33854492709836;0;94,435667;94,435667;61,003451;61,003451;46,15;45,255;14,853451;0,895;1,4615;NULL;NULL;NULL;NULL;NULL;31,970716;31,970716;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-10-15 16:49:45.000;06A5AC57-FC31-4CE8-B19A-8A33361736A7;739511EF-8B43-402C-B8EC-4D495418E24D;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;EBE386DC-081E-4679-911D-0177484C9886;89927199;NULL;2025-10-15 02:54:11.9860076;2025-10-15 04:28:38.1260070;07233299001;NULL;NULL;200;NULL;1;Produktion;3;Uptime;61,003451;0,64597892870286;0,64597892870286;61,003451;94,435667;94,435667;61,003451;61,003451;46,15;45,255;14,853451;0,895;1,4615;NULL;NULL;NULL;NULL;NULL;31,970716;31,970716;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-10-15 16:49:45.000;182ADD62-85EF-40E6-8E83-E3EBB5CA140C;NULL;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;604D5E1E-2656-4D67-80FD-01988573C9BC;08102025;NULL;2025-10-08 10:16:54.2370147;2025-10-08 17:03:26.0010070;08102025111;NULL;NULL;200;NULL;3;Ungeplanter Stillstand / Technische Stillstände / Technischer Stillstand;7;Equipment Breakdown;366,208733;0,900817340640062;0,900817378309897;366,208733;406,5294;406,529383;40,32065;40,32065;5,585;5,56;34,73565;0,025;NULL;NULL;NULL;NULL;NULL;NULL;366,208733;366,208733;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1,7E-05;NULL;2025-10-09 03:20:31.000;412CB8A4-711B-49F9-B744-278435DE9F44;06A5AC57-FC31-4CE8-B19A-8A33361736A7;0;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;604D5E1E-2656-4D67-80FD-01988573C9BC;08102025;NULL;2025-10-08 10:16:54.2370147;2025-10-08 17:03:26.0010070;08102025111;NULL;NULL;200;NULL;2;Produktionsfreie Zeit / Standort- / Werksschließung;6;NotScheduled Time;1,7E-05;4,18173937727505E-08;4,1817395521445E-08;0;406,5294;406,529383;40,32065;40,32065;5,585;5,56;34,73565;0,025;NULL;NULL;NULL;NULL;NULL;NULL;366,208733;366,208733;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1,7E-05;NULL;2025-10-09 03:20:31.000;EF5C1E0B-D7F4-40B1-BCDA-3F788BBF593C;FF5120EC-C28B-428E-B524-B3FDA61CEFE9;0;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;604D5E1E-2656-4D67-80FD-01988573C9BC;08102025;NULL;2025-10-08 10:16:54.2370147;2025-10-08 17:03:26.0010070;08102025111;NULL;NULL;200;NULL;1;Ungeplanter Stillstand;0;Unplanned Downtime;366,208733;0,900817340640062;0,900817378309897;0;406,5294;406,529383;40,32065;40,32065;5,585;5,56;34,73565;0,025;NULL;NULL;NULL;NULL;NULL;NULL;366,208733;366,208733;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1,7E-05;NULL;2025-10-09 03:20:31.000;739511EF-8B43-402C-B8EC-4D495418E24D;NULL;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;604D5E1E-2656-4D67-80FD-01988573C9BC;08102025;NULL;2025-10-08 10:16:54.2370147;2025-10-08 17:03:26.0010070;08102025111;NULL;NULL;200;NULL;2;Ungeplanter Stillstand / Technische Stillstände;7;Equipment Breakdown;366,208733;0,900817340640062;0,900817378309897;0;406,5294;406,529383;40,32065;40,32065;5,585;5,56;34,73565;0,025;NULL;NULL;NULL;NULL;NULL;NULL;366,208733;366,208733;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1,7E-05;NULL;2025-10-09 03:20:31.000;06A5AC57-FC31-4CE8-B19A-8A33361736A7;739511EF-8B43-402C-B8EC-4D495418E24D;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;604D5E1E-2656-4D67-80FD-01988573C9BC;08102025;NULL;2025-10-08 10:16:54.2370147;2025-10-08 17:03:26.0010070;08102025111;NULL;NULL;200;NULL;1;Produktionsfreie Zeit;6;NotScheduled Time;1,7E-05;4,18173937727505E-08;4,1817395521445E-08;0;406,5294;406,529383;40,32065;40,32065;5,585;5,56;34,73565;0,025;NULL;NULL;NULL;NULL;NULL;NULL;366,208733;366,208733;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1,7E-05;NULL;2025-10-09 03:20:31.000;FF5120EC-C28B-428E-B524-B3FDA61CEFE9;NULL;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;604D5E1E-2656-4D67-80FD-01988573C9BC;08102025;NULL;2025-10-08 10:16:54.2370147;2025-10-08 17:03:26.0010070;08102025111;NULL;NULL;200;NULL;1;Produktion;3;Uptime;40,32065;0,0991826175425443;0,099182621690103;40,32065;406,5294;406,529383;40,32065;40,32065;5,585;5,56;34,73565;0,025;NULL;NULL;NULL;NULL;NULL;NULL;366,208733;366,208733;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1,7E-05;NULL;2025-10-09 03:20:31.000;182ADD62-85EF-40E6-8E83-E3EBB5CA140C;NULL;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;604D5E1E-2656-4D67-80FD-01988573C9BC;08102025;NULL;2025-10-08 10:16:54.2370147;2025-10-08 17:03:26.0010070;08102025111;NULL;NULL;200;NULL;3;Produktionsfreie Zeit / Standort- / Werksschließung / Betrieb geschlossen;6;NotScheduled Time;1,7E-05;4,18173937727505E-08;4,1817395521445E-08;1,7E-05;406,5294;406,529383;40,32065;40,32065;5,585;5,56;34,73565;0,025;NULL;NULL;NULL;NULL;NULL;NULL;366,208733;366,208733;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1,7E-05;NULL;2025-10-09 03:20:31.000;9953AA75-4EA6-4AFE-9BF9-EA944D50FB49;EF5C1E0B-D7F4-40B1-BCDA-3F788BBF593C;0;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;F39FA627-A852-46AE-86B7-01DC6939F387;85995999;NULL;2025-03-26 23:38:11.6940002;2025-03-27 03:00:40.9800109;06369782001;NULL;NULL;200;NULL;3;Ungeplanter Stillstand / Technische Stillstände / Technischer Stillstand;7;Equipment Breakdown;73,451668;0,362745603321874;0,362745603321874;73,451668;202,4881;202,4881;129,036432;129,036432;125,36;123,83;3,676432;1,53;NULL;NULL;NULL;NULL;NULL;NULL;73,451668;73,451668;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-04-10 07:47:21.000;412CB8A4-711B-49F9-B744-278435DE9F44;06A5AC57-FC31-4CE8-B19A-8A33361736A7;0;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;F39FA627-A852-46AE-86B7-01DC6939F387;85995999;NULL;2025-03-26 23:38:11.6940002;2025-03-27 03:00:40.9800109;06369782001;NULL;NULL;200;NULL;1;Ungeplanter Stillstand;0;Unplanned Downtime;73,451668;0,362745603321874;0,362745603321874;0;202,4881;202,4881;129,036432;129,036432;125,36;123,83;3,676432;1,53;NULL;NULL;NULL;NULL;NULL;NULL;73,451668;73,451668;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-04-10 07:47:21.000;739511EF-8B43-402C-B8EC-4D495418E24D;NULL;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
Abfüllanlage 4-E2G;NULL;F39FA627-A852-46AE-86B7-01DC6939F387;85995999;NULL;2025-03-26 23:38:11.6940002;2025-03-27 03:00:40.9800109;06369782001;NULL;NULL;200;NULL;2;Ungeplanter Stillstand / Technische Stillstände;7;Equipment Breakdown;73,451668;0,362745603321874;0,362745603321874;0;202,4881;202,4881;129,036432;129,036432;125,36;123,83;3,676432;1,53;NULL;NULL;NULL;NULL;NULL;NULL;73,451668;73,451668;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2025-04-10 07:47:21.000;06A5AC57-FC31-4CE8-B19A-8A33361736A7;739511EF-8B43-402C-B8EC-4D495418E24D;1;C8EB00B5-3D04-47E8-9B32-96D06816C51C;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F
